99,7,,,,,,
0.3166890342,0.7318358892,0.8316956564,-0.0018463149,0.9922146292,-0.1341238799,-0.0992893022,1
-0.1108455283,1.5167991041,-0.1487161479,0.6585530453,1.4750780353,1.4685705982,0.4109360921,0
-0.2181242856,-0.3567641449,-0.3211844418,-0.0452550654,-0.1267595059,0.1233557756,-0.3876627991,0
-0.1589149708,-0.7646718697,0.7565717126,-0.2005297122,1.2502417201,0.5168190711,1.1820427345,1
0.4718560784,0.5588148269,0.3678727246,1.310433055,1.2243468267,-0.1479638409,1.1114028768,0
0.2753160502,1.620416807,0.7166634291,0.4788977481,0.1573258623,-0.6884798478,1.2985804518,1
-0.1079248482,0.4128049569,1.5797430041,1.0130354883,-0.280291695,1.1623242113,-0.0129156188,1
0.3159363357,0.9448999647,-0.1379466922,-0.3866888316,0.9030207361,0.7993290179,0.9632064971,0
-0.0413290502,0.0122915304,0.5935077152,1.3103888108,0.6423877377,-0.12385817,1.4104987954,0
-0.0664157447,1.1323266256,-0.055317712,-0.5115860896,0.1540319427,0.8384030468,1.3122418058,0
0.3115668723,1.2214014729,0.174098394,-0.4827676988,-0.5139939303,0.6734684343,0.3820232357,0
0.3101930407,0.6078980914,1.0009546149,0.3820109012,0.8851732431,-0.8051970977,0.559904042,1
-0.2065844252,0.6996633709,0.3306269844,1.083238214,1.202831838,0.7298237432,-0.4615571024,0
0.2106289338,0.5565774368,-0.1018394991,-0.3431244487,-0.2933333177,1.0776643856,0.3739591307,0
0.1612845382,1.1071734487,0.6994656984,1.3999379612,-0.4026725664,0.7987036717,1.283015703,1
-0.098630837,-0.115207069,-0.1509886379,1.2226897995,1.0749100774,0.5971829264,1.0175591362,0
-0.0793994284,1.0130627548,0.6584125634,0.78030562,-0.303456475,0.9072581721,0.7940221484,1
-0.4796287647,-0.0019429396,0.7696147372,0.9734260146,0.2936319391,0.7052777026,0.0192833839,1
0.5739631882,1.5185688285,-0.595164884,1.3428041122,1.0067767151,0.6670466435,-0.1435144025,0
0.4815423573,0.1389273363,-0.3881290221,-0.0279279508,-0.5618482456,0.5473907008,0.2344789801,0
0.1250761799,-0.6246171735,0.6294122145,0.4187331872,1.2599652997,0.6741076458,1.3802340743,1
0.7796856063,-0.3384071424,1.3752851577,1.2315533341,0.0273220644,0.821951908,0.2162380602,1
0.0559510705,0.1292674121,1.4273177692,0.4849956603,1.0076798113,1.5486730108,0.8906550741,1
-0.0450704591,0.4943874419,0.9096904993,0.5807275012,0.2015378533,2.1763163291,-0.1468865846,1
0.0216345245,0.0453132167,0.7916141739,0.7554502722,-0.3557646132,0.9935360298,0.3257965107,1
-0.0677425157,-0.8708767275,0.9339117778,0.3731884809,0.2566824519,0.8723749764,-0.5855735425,1
-0.4819908631,0.0200855496,1.1019169721,-0.2133499124,0.228698296,1.3728406523,1.0987592227,1
-0.1506105539,-0.5158953766,1.0055849789,0.0202548986,1.8655536852,1.2017660369,0.9008002234,1
0.7392802929,1.6004256942,0.1157480058,-0.475136836,-0.4853548831,1.1488725984,0.7937808999,0
0.2602879595,1.5115279443,-0.2046423402,0.8001296115,0.4239129587,1.3015012683,0.6684459618,0
-0.1505738861,-0.1531195228,1.364373058,0.9625755613,0.365160367,1.5494440869,-0.6019769097,1
-0.4169567574,0.0595761999,0.0818752864,0.5707525953,-0.128346782,-0.0392639474,0.3961121718,0
-0.6902142905,1.0889166925,0.0775497366,-0.827907682,-0.169891047,1.0806209678,0.6105707014,0
-0.1288069554,-0.0279455667,1.5508423349,0.0440496943,0.3097900294,0.0884621635,0.8179983869,1
-0.3055887819,0.688210331,-0.1175113543,1.0170118867,0.5502667693,0.0953096591,1.8670447373,0
0.6350411666,0.7677244134,0.8077186661,0.3320097978,0.5758532111,0.2395242039,0.2846309842,1
0.1497078303,1.5366404116,0.312283921,0.6934038579,-0.1036502884,0.5990055951,1.310964701,0
-0.3280417002,-0.0901104584,0.1635542485,0.6049320602,1.1696899237,0.8801924127,1.3462825132,0
0.1792422469,0.7514759555,-0.0340198961,-0.8497313504,0.3641928758,1.1262822677,1.0055971405,0
0.0933363959,-0.5197548647,0.7317830126,1.1343730518,0.6654004623,-0.4286298219,1.1857125345,0
0.1209331744,0.8803519051,0.396895666,0.9526200062,1.2652754342,0.7710671134,-0.2333856521,0
0.2036656897,0.3111032246,0.2078103285,1.727849199,0.8983086425,0.9459068267,0.7913168515,0
0.4250589355,0.4271807975,0.0053143932,0.3780270164,0.0234655605,0.8998035303,0.6702827578,0
0.2654831942,1.6553528384,1.3614236254,0.0658117044,0.6009277828,-0.4155931736,-0.7268439433,1
0.3653552697,-0.3163043226,0.4170860547,-0.7469131904,1.5387035804,0.5106287526,1.4131975718,1
